IDENTIFICACION,DESCRIPCION,Niv1,Niv2,,Niv3,,Niv4,Num,Con,Des1,,Des2,Des3,Des4,Descripción,DERECHOS CAUSADOS BRUTO,DERECHOS CASTIGADOS,DEVOLUCIONES CAUSADAS,,DERECHOS CAUSADOS NETO,RECAUDO EN EFECTIVO,,,DEVOLUCIONES PAGADAS EFECTIVO,"TOTAL RECAUDO EFECTIVO
NETO",RECAUDO EN TITULOS,,,,DEVOLUCIONES PAGADAS TITULOS,TOTAL RECAUDOS TITULOS,RECAUDO EN COMPENSACIONES,TOTAL RECAUDO NETO,PENDIENTE DE COBRO ,,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"1.849,84","0,00","0,00",,"1.849,84","1.849,84",,,"0,00","1.849,84","0,00",,,,"0,00","0,00","0,00","1.849,84","0,00",,,
,,3,1,,2,,8,2,,,,,,,EXTRAORDINARIOS,"1.849,84","0,00","0,00",,"1.849,84","1.849,84",,,"0,00","1.849,84","0,00",,,,"0,00","0,00","0,00","1.849,84","0,00",,,
,,3,1,,2,,8,2,2,,,,,,APROVECHAMIENTOS,"1.849,84","0,00","0,00",,"1.849,84","1.849,84",,,"0,00","1.849,84","0,00",,,,"0,00","0,00","0,00","1.849,84","0,00",,,
,,3,2,,,,,,,,,,,,B-RECURSOS DE CAPITAL,"197.680.326,00","0,00","0,00",,"197.680.326,00","197.680.326,00",,,"0,00","197.680.326,00","0,00",,,,"0,00","0,00","0,00","197.680.326,00","0,00",,,
,,3,2,,5,,2,,,,,,,,EXCEDENTES FINANCIEROS,"196.855.502,00","0,00","0,00",,"196.855.502,00","196.855.502,00",,,"0,00","196.855.502,00","0,00",,,,"0,00","0,00","0,00","196.855.502,00","0,00",,,
,,3,2,,5,,2,1,,,,,,,EXCEDENTES FINANCIEROS,"196.855.502,00","0,00","0,00",,"196.855.502,00","196.855.502,00",,,"0,00","196.855.502,00","0,00",,,,"0,00","0,00","0,00","196.855.502,00","0,00",,,
,,3,2,,5,,5,,,,,,,,OTROS RECURSOS DEL BALANCE,"824.824,00","0,00","0,00",,"824.824,00","824.824,00",,,"0,00","824.824,00","0,00",,,,"0,00","0,00","0,00","824.824,00","0,00",,,
,,3,2,,5,,5,1,,,,,,,REINTEGROS VIGENCIA ANTERIOR,"824.824,00","0,00","0,00",,"824.824,00","824.824,00",,,"0,00","824.824,00","0,00",,,,"0,00","0,00","0,00","824.824,00","0,00",,,
,,3,2,,5,,5,1,1,,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"824.824,00","0,00","0,00",,"824.824,00","824.824,00",,,"0,00","824.824,00","0,00",,,,"0,00","0,00","0,00","824.824,00","0,00",,,
22-10-00,INSTITUTO NACIONAL PARA CIEGOS (INCI),2,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,"3.420.719,00","0,00","0,00",,"3.420.719,00","3.420.719,00",,,"0,00","3.420.719,00","0,00",,,,"0,00","0,00","0,00","3.420.719,00","0,00",,,
,,2,8,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"3.420.719,00","0,00","0,00",,"3.420.719,00","3.420.719,00",,,"0,00","3.420.719,00","0,00",,,,"0,00","0,00","0,00","3.420.719,00","0,00",,,
,,2,8,,0,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"3.420.719,00","0,00","0,00",,"3.420.719,00","3.420.719,00",,,"0,00","3.420.719,00","0,00",,,,"0,00","0,00","0,00","3.420.719,00","0,00",,,
,,2,8,,0,,0,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"3.420.719,00","0,00","0,00",,"3.420.719,00","3.420.719,00",,,"0,00","3.420.719,00","0,00",,,,"0,00","0,00","0,00","3.420.719,00","0,00",,,
,,2,8,,0,,0,1,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"3.420.719,00","0,00","0,00",,"3.420.719,00","3.420.719,00",,,"0,00","3.420.719,00","0,00",,,,"0,00","0,00","0,00","3.420.719,00","0,00",,,
,,2,8,,0,,0,1,2,,,,,,APROVECHAMIENTOS,"141.291,00","0,00","0,00",,"141.291,00","141.291,00",,,"0,00","141.291,00","0,00",,,,"0,00","0,00","0,00","141.291,00","0,00",,,
,,2,8,,0,,0,1,9,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"3.279.428,00","0,00","0,00",,"3.279.428,00","3.279.428,00",,,"0,00","3.279.428,00","0,00",,,,"0,00","0,00","0,00","3.279.428,00","0,00",,,
,,2,8,,0,,0,1,9,1,,,,,REINTEGROS VIGENCIAS ANTERIORES-FUNCIONAMIENTO,"3.013.784,00","0,00","0,00",,"3.013.784,00","3.013.784,00",,,"0,00","3.013.784,00","0,00",,,,"0,00","0,00","0,00","3.013.784,00","0,00",,,
,,2,8,,0,,0,1,9,4,,,,,REINTEGRO INCAPACIDADES VIGENCIAS ANTERIORES,"265.644,00","0,00","0,00",,"265.644,00","265.644,00",,,"0,00","265.644,00","0,00",,,,"0,00","0,00","0,00","265.644,00","0,00",,,
,,3,,,,,,,,,,,,,I-INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS,"2.071.410.357,76","0,00","0,00",,"2.071.410.357,76","1.991.334.912,02",,,"0,00","1.991.334.912,02","0,00",,,,"0,00","0,00","0,00","1.991.334.912,02","80.075.445,74",,,
,,3,1,,,,,,,,,,,, A-INGRESOS CORRIENTES,"1.612.504.054,76","0,00","0,00",,"1.612.504.054,76","1.532.428.609,02",,,"0,00","1.532.428.609,02","0,00",,,,"0,00","0,00","0,00","1.532.428.609,02","80.075.445,74",,,
,,3,1,,2,,,,,,,,,,NO TRIBUTARIOS,"1.612.504.054,76","0,00","0,00",,"1.612.504.054,76","1.532.428.609,02",,,"0,00","1.532.428.609,02","0,00",,,,"0,00","0,00","0,00","1.532.428.609,02","80.075.445,74",,,
,,3,1,,2,,1,,,,,,,,VENTA DE BIENES Y SERVICIOS,"1.504.151.440,10","0,00","0,00",,"1.504.151.440,10","1.435.865.054,36",,,"0,00","1.435.865.054,36","0,00",,,,"0,00","0,00","0,00","1.435.865.054,36","68.286.385,74",,,
,,3,1,,2,,1,1,,,,,,,VENTA DE BIENES,"1.504.151.440,10","0,00","0,00",,"1.504.151.440,10","1.435.865.054,36",,,"0,00","1.435.865.054,36","0,00",,,,"0,00","0,00","0,00","1.435.865.054,36","68.286.385,74",,,
,,3,1,,2,,1,1,4,,,,,,PRODUCTOS MANUFACTURADOS,"1.504.151.440,10","0,00","0,00",,"1.504.151.440,10","1.435.865.054,36",,,"0,00","1.435.865.054,36","0,00",,,,"0,00","0,00","0,00","1.435.865.054,36","68.286.385,74",,,
,,3,1,,2,,1,1,4,1,,,,,IMPRESOS Y PUBLICACIONES,"1.504.151.440,10","0,00","0,00",,"1.504.151.440,10","1.435.865.054,36",,,"0,00","1.435.865.054,36","0,00",,,,"0,00","0,00","0,00","1.435.865.054,36","68.286.385,74",,,
,,3,1,,2,,3,,,,,,,,OPERACIONES COMERCIALES,"92.145.059,50","0,00","0,00",,"92.145.059,50","92.145.059,50",,,"0,00","92.145.059,50","0,00",,,,"0,00","0,00","0,00","92.145.059,50","0,00",,,
,,3,1,,2,,3,1,,,,,,,BIENES COMERCIALIZADOS,"92.145.059,50","0,00","0,00",,"92.145.059,50","92.145.059,50",,,"0,00","92.145.059,50","0,00",,,,"0,00","0,00","0,00","92.145.059,50","0,00",,,
,,3,1,,2,,3,1,7,,,,,,ELEMENTOS PARA INVIDENTES,"92.145.059,50","0,00","0,00",,"92.145.059,50","92.145.059,50",,,"0,00","92.145.059,50","0,00",,,,"0,00","0,00","0,00","92.145.059,50","0,00",,,
,,3,1,,2,,7,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","11.789.060,00","0,00","0,00",,"11.789.060,00","0,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","11.789.060,00",,,
,,3,1,,2,,7,3,,,,,,,SANCIONES,"11.789.060,00","0,00","0,00",,"11.789.060,00","0,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","11.789.060,00",,,
,,3,1,,2,,7,3,1,,,,,,SANCIONES,"11.789.060,00","0,00","0,00",,"11.789.060,00","0,00",,,"0,00","0,00","0,00",,,,"0,00","0,00","0,00","0,00","11.789.060,00",,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"4.418.495,16","0,00","0,00",,"4.418.495,16","4.418.495,16",,,"0,00","4.418.495,16","0,00",,,,"0,00","0,00","0,00","4.418.495,16","0,00",,,
,,3,1,,2,,8,2,,,,,,,EXTRAORDINARIOS,"4.418.495,16","0,00","0,00",,"4.418.495,16","4.418.495,16",,,"0,00","4.418.495,16","0,00",,,,"0,00","0,00","0,00","4.418.495,16","0,00",,,
,,3,1,,2,,8,2,1,,,,,,RECUPERACIONES,"1.751.335,00","0,00","0,00",,"1.751.335,00","1.751.335,00",,,"0,00","1.751.335,00","0,00",,,,"0,00","0,00","0,00","1.751.335,00","0,00",,,
,,3,1,,2,,8,2,2,,,,,,APROVECHAMIENTOS,"2.667.160,16","0,00","0,00",,"2.667.160,16","2.667.160,16",,,"0,00","2.667.160,16","0,00",,,,"0,00","0,00","0,00","2.667.160,16","0,00",,,
,,3,2,,,,,,,,,,,,B-RECURSOS DE CAPITAL,"458.906.303,00","0,00","0,00",,"458.906.303,00","458.906.303,00",,,"0,00","458.906.303,00","0,00",,,,"0,00","0,00","0,00","458.906.303,00","0,00",,,
,,3,2,,5,,2,,,,,,,,EXCEDENTES FINANCIEROS,"458.906.303,00","0,00","0,00",,"458.906.303,00","458.906.303,00",,,"0,00","458.906.303,00","0,00",,,,"0,00","0,00","0,00","458.906.303,00","0,00",,,
,,3,2,,5,,2,1,,,,,,,EXCEDENTES FINANCIEROS,"458.906.303,00","0,00","0,00",,"458.906.303,00","458.906.303,00",,,"0,00","458.906.303,00","0,00",,,,"0,00","0,00","0,00","458.906.303,00","0,00",,,
22-34-00,ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL,2,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,"26.380.488,00","0,00","0,00",,"26.380.488,00","26.380.488,00",,,"0,00","26.380.488,00","0,00",,,,"0,00","0,00","0,00","26.380.488,00","0,00",,,
,,2,8,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"26.380.488,00","0,00","0,00",,"26.380.488,00","26.380.488,00",,,"0,00","26.380.488,00","0,00",,,,"0,00","0,00","0,00","26.380.488,00","0,00",,,
,,2,8,,0,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"26.380.488,00","0,00","0,00",,"26.380.488,00","26.380.488,00",,,"0,00","26.380.488,00","0,00",,,,"0,00","0,00","0,00","26.380.488,00","0,00",,,
,,2,8,,0,,0,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"26.380.488,00","0,00","0,00",,"26.380.488,00","26.380.488,00",,,"0,00","26.380.488,00","0,00",,,,"0,00","0,00","0,00","26.380.488,00","0,00",,,
,,2,8,,0,,0,1,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"26.380.488,00","0,00","0,00",,"26.380.488,00","26.380.488,00",,,"0,00","26.380.488,00","0,00",,,,"0,00","0,00","0,00","26.380.488,00","0,00",,,
,,2,8,,0,,0,1,9,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"26.380.488,00","0,00","0,00",,"26.380.488,00","26.380.488,00",,,"0,00","26.380.488,00","0,00",,,,"0,00","0,00","0,00","26.380.488,00","0,00",,,
,,2,8,,0,,0,1,9,4,,,,,REINTEGRO INCAPACIDADES VIGENCIAS ANTERIORES,"26.380.488,00","0,00","0,00",,"26.380.488,00","26.380.488,00",,,"0,00","26.380.488,00","0,00",,,,"0,00","0,00","0,00","26.380.488,00","0,00",,,
,,3,,,,,,,,,,,,,I-INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS,"7.609.961.470,99","0,00","18.379.355,00",,"7.591.582.115,99","7.609.961.470,99",,,"18.379.355,00","7.591.582.115,99","0,00",,,,"0,00","0,00","0,00","7.591.582.115,99","0,00",,,
,,3,1,,,,,,,,,,,, A-INGRESOS CORRIENTES,"7.607.543.870,99","0,00","18.379.355,00",,"7.589.164.515,99","7.607.543.870,99",,,"18.379.355,00","7.589.164.515,99","0,00",,,,"0,00","0,00","0,00","7.589.164.515,99","0,00",,,
,,3,1,,2,,,,,,,,,,NO TRIBUTARIOS,"7.607.543.870,99","0,00","18.379.355,00",,"7.589.164.515,99","7.607.543.870,99",,,"18.379.355,00","7.589.164.515,99","0,00",,,,"0,00","0,00","0,00","7.589.164.515,99","0,00",,,
,,3,1,,2,,1,,,,,,,,VENTA DE BIENES Y SERVICIOS,"6.729.435.911,99","0,00","18.379.355,00",,"6.711.056.556,99","6.729.435.911,99",,,"18.379.355,00","6.711.056.556,99","0,00",,,,"0,00","0,00","0,00","6.711.056.556,99","0,00",,,
,,3,1,,2,,1,2,,,,,,,VENTA DE SERVICIOS,"6.729.435.911,99","0,00","18.379.355,00",,"6.711.056.556,99","6.729.435.911,99",,,"18.379.355,00","6.711.056.556,99","0,00",,,,"0,00","0,00","0,00","6.711.056.556,99","0,00",,,
,,3,1,,2,,1,2,1,,,,,,SERVICIOS EDUCATIVOS,"6.729.435.911,99","0,00","18.379.355,00",,"6.711.056.556,99","6.729.435.911,99",,,"18.379.355,00","6.711.056.556,99","0,00",,,,"0,00","0,00","0,00","6.711.056.556,99","0,00",,,
,,3,1,,2,,1,2,1,1,,,,,EDUCACION FORMAL SUPERIOR FORMACION TECNICA PROFESIONAL,"1.626.382.006,79","0,00","2.134.166,00",,"1.624.247.840,79","1.626.382.006,79",,,"2.134.166,00","1.624.247.840,79","0,00",,,,"0,00","0,00","0,00","1.624.247.840,79","0,00",,,
,,3,1,,2,,1,2,1,2,,,,,EDUCACION FORMAL SUPERIOR FORMACION PROFESIONAL,"1.329.009.811,58","0,00","2.598.518,00",,"1.326.411.293,58","1.329.009.811,58",,,"2.598.518,00","1.326.411.293,58","0,00",,,,"0,00","0,00","0,00","1.326.411.293,58","0,00",,,
,,3,1,,2,,1,2,1,3,,,,,EDUCACION FORMAL SUPERIOR POSGRADOS,"211.526.305,25","0,00","0,00",,"211.526.305,25","211.526.305,25",,,"0,00","211.526.305,25","0,00",,,,"0,00","0,00","0,00","211.526.305,25","0,00",,,
,,3,1,,2,,1,2,1,9,,,,,SERVICIOS CONEXOS A LA EDUCACION,"1.236.286.180,29","0,00","11.706.156,00",,"1.224.580.024,29","1.236.286.180,29",,,"11.706.156,00","1.224.580.024,29","0,00",,,,"0,00","0,00","0,00","1.224.580.024,29","0,00",,,
,,3,1,,2,,1,2,1,10,,,,,EDUCACION FORMAL MEDIA TECNICA,"1.181.806.031,54","0,00","908.000,00",,"1.180.898.031,54","1.181.806.031,54",,,"908.000,00","1.180.898.031,54","0,00",,,,"0,00","0,00","0,00","1.180.898.031,54","0,00",,,
,,3,1,,2,,1,2,1,11,,,,,EDUCACION FORMAL SUPERIOR FORMACION TECNOLOGICA,"1.144.425.576,54","0,00","1.032.515,00",,"1.143.393.061,54","1.144.425.576,54",,,"1.032.515,00","1.143.393.061,54","0,00",,,,"0,00","0,00","0,00","1.143.393.061,54","0,00",,,
,,3,1,,2,,7,,,,,,,,"TASAS, MULTAS Y CONTRIBUCIONES","146.714.080,00","0,00","0,00",,"146.714.080,00","146.714.080,00",,,"0,00","146.714.080,00","0,00",,,,"0,00","0,00","0,00","146.714.080,00","0,00",,,
,,3,1,,2,,7,1,,,,,,,TASAS,"146.714.080,00","0,00","0,00",,"146.714.080,00","146.714.080,00",,,"0,00","146.714.080,00","0,00",,,,"0,00","0,00","0,00","146.714.080,00","0,00",,,
,,3,1,,2,,7,1,8,,,,,,CONTRAPRESTACIONES ,"146.714.080,00","0,00","0,00",,"146.714.080,00","146.714.080,00",,,"0,00","146.714.080,00","0,00",,,,"0,00","0,00","0,00","146.714.080,00","0,00",,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"731.393.879,00","0,00","0,00",,"731.393.879,00","731.393.879,00",,,"0,00","731.393.879,00","0,00",,,,"0,00","0,00","0,00","731.393.879,00","0,00",,,
,,3,1,,2,,8,2,,,,,,,EXTRAORDINARIOS,"731.393.879,00","0,00","0,00",,"731.393.879,00","731.393.879,00",,,"0,00","731.393.879,00","0,00",,,,"0,00","0,00","0,00","731.393.879,00","0,00",,,
,,3,1,,2,,8,2,5,,,,,,DEVOLUCION IVA,"731.393.879,00","0,00","0,00",,"731.393.879,00","731.393.879,00",,,"0,00","731.393.879,00","0,00",,,,"0,00","0,00","0,00","731.393.879,00","0,00",,,
,,3,2,,,,,,,,,,,,B-RECURSOS DE CAPITAL,"2.417.600,00","0,00","0,00",,"2.417.600,00","2.417.600,00",,,"0,00","2.417.600,00","0,00",,,,"0,00","0,00","0,00","2.417.600,00","0,00",,,
,,3,2,,5,,5,,,,,,,,OTROS RECURSOS DEL BALANCE,"2.417.600,00","0,00","0,00",,"2.417.600,00","2.417.600,00",,,"0,00","2.417.600,00","0,00",,,,"0,00","0,00","0,00","2.417.600,00","0,00",,,
,,3,2,,5,,5,1,,,,,,,REINTEGROS VIGENCIA ANTERIOR,"2.417.600,00","0,00","0,00",,"2.417.600,00","2.417.600,00",,,"0,00","2.417.600,00","0,00",,,,"0,00","0,00","0,00","2.417.600,00","0,00",,,
,,3,2,,5,,5,1,3,,,,,,REINTEGROS VIGENCIAS ANTERIORES-INVERSION,"2.417.600,00","0,00","0,00",,"2.417.600,00","2.417.600,00",,,"0,00","2.417.600,00","0,00",,,,"0,00","0,00","0,00","2.417.600,00","0,00",,,
22-38-00,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN ANDRES Y PROVIDENCIA,3,,,,,,,,,,,,,I-INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS,"163.878.196,71","0,00","0,00",,"163.878.196,71","163.878.196,71",,,"0,00","163.878.196,71","0,00",,,,"0,00","0,00","0,00","163.878.196,71","0,00",,,
,,3,1,,,,,,,,,,,, A-INGRESOS CORRIENTES,"163.878.196,71","0,00","0,00",,"163.878.196,71","163.878.196,71",,,"0,00","163.878.196,71","0,00",,,,"0,00","0,00","0,00","163.878.196,71","0,00",,,
,,3,1,,2,,,,,,,,,,NO TRIBUTARIOS,"163.878.196,71","0,00","0,00",,"163.878.196,71","163.878.196,71",,,"0,00","163.878.196,71","0,00",,,,"0,00","0,00","0,00","163.878.196,71","0,00",,,
,,3,1,,2,,1,,,,,,,,VENTA DE BIENES Y SERVICIOS,"90.056.215,71","0,00","0,00",,"90.056.215,71","90.056.215,71",,,"0,00","90.056.215,71","0,00",,,,"0,00","0,00","0,00","90.056.215,71","0,00",,,
,,3,1,,2,,1,2,,,,,,,VENTA DE SERVICIOS,"90.056.215,71","0,00","0,00",,"90.056.215,71","90.056.215,71",,,"0,00","90.056.215,71","0,00",,,,"0,00","0,00","0,00","90.056.215,71","0,00",,,
,,3,1,,2,,1,2,1,,,,,,SERVICIOS EDUCATIVOS,"90.056.215,71","0,00","0,00",,"90.056.215,71","90.056.215,71",,,"0,00","90.056.215,71","0,00",,,,"0,00","0,00","0,00","90.056.215,71","0,00",,,
,,3,1,,2,,1,2,1,1,,,,,EDUCACION FORMAL SUPERIOR FORMACION TECNICA PROFESIONAL,"724.295,00","0,00","0,00",,"724.295,00","724.295,00",,,"0,00","724.295,00","0,00",,,,"0,00","0,00","0,00","724.295,00","0,00",,,
,,3,1,,2,,1,2,1,11,,,,,EDUCACION FORMAL SUPERIOR FORMACION TECNOLOGICA,"89.331.920,71","0,00","0,00",,"89.331.920,71","89.331.920,71",,,"0,00","89.331.920,71","0,00",,,,"0,00","0,00","0,00","89.331.920,71","0,00",,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"73.821.981,00","0,00","0,00",,"73.821.981,00","73.821.981,00",,,"0,00","73.821.981,00","0,00",,,,"0,00","0,00","0,00","73.821.981,00","0,00",,,
,,3,1,,2,,8,2,,,,,,,EXTRAORDINARIOS,"73.821.981,00","0,00","0,00",,"73.821.981,00","73.821.981,00",,,"0,00","73.821.981,00","0,00",,,,"0,00","0,00","0,00","73.821.981,00","0,00",,,
,,3,1,,2,,8,2,1,,,,,,RECUPERACIONES,"2.988,00","0,00","0,00",,"2.988,00","2.988,00",,,"0,00","2.988,00","0,00",,,,"0,00","0,00","0,00","2.988,00","0,00",,,
,,3,1,,2,,8,2,2,,,,,,APROVECHAMIENTOS,"73.818.993,00","0,00","0,00",,"73.818.993,00","73.818.993,00",,,"0,00","73.818.993,00","0,00",,,,"0,00","0,00","0,00","73.818.993,00","0,00",,,
22-39-00,INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR,2,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,"2.178.286,00","0,00","0,00",,"2.178.286,00","2.178.286,00",,,"0,00","2.178.286,00","0,00",,,,"0,00","0,00","0,00","2.178.286,00","0,00",,,
,,2,8,,,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"2.178.286,00","0,00","0,00",,"2.178.286,00","2.178.286,00",,,"0,00","2.178.286,00","0,00",,,,"0,00","0,00","0,00","2.178.286,00","0,00",,,
,,2,8,,0,,,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"2.178.286,00","0,00","0,00",,"2.178.286,00","2.178.286,00",,,"0,00","2.178.286,00","0,00",,,,"0,00","0,00","0,00","2.178.286,00","0,00",,,
,,2,8,,0,,0,,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"2.178.286,00","0,00","0,00",,"2.178.286,00","2.178.286,00",,,"0,00","2.178.286,00","0,00",,,,"0,00","0,00","0,00","2.178.286,00","0,00",,,
,,2,8,,0,,0,1,,,,,,,REINTEGROS Y OTROS RECURSOS NO APROPIADOS,"2.178.286,00","0,00","0,00",,"2.178.286,00","2.178.286,00",,,"0,00","2.178.286,00","0,00",,,,"0,00","0,00","0,00","2.178.286,00","0,00",,,
,,2,8,,0,,0,1,9,,,,,,REINTEGROS VIGENCIAS ANTERIORES,"2.178.286,00","0,00","0,00",,"2.178.286,00","2.178.286,00",,,"0,00","2.178.286,00","0,00",,,,"0,00","0,00","0,00","2.178.286,00","0,00",,,
,,2,8,,0,,0,1,9,4,,,,,REINTEGRO INCAPACIDADES VIGENCIAS ANTERIORES,"2.178.286,00","0,00","0,00",,"2.178.286,00","2.178.286,00",,,"0,00","2.178.286,00","0,00",,,,"0,00","0,00","0,00","2.178.286,00","0,00",,,
,,3,,,,,,,,,,,,,I-INGRESOS DE LOS ESTABLECIMIENTOS PUBLICOS,"4.233.523.510,17","0,00","0,00",,"4.233.523.510,17","5.352.399.649,64",,,"0,00","5.352.399.649,64","0,00",,,,"0,00","0,00","0,00","5.352.399.649,64","-1.118.876.139,47",,,
,,3,1,,,,,,,,,,,, A-INGRESOS CORRIENTES,"4.232.731.630,96","0,00","0,00",,"4.232.731.630,96","5.351.607.770,43",,,"0,00","5.351.607.770,43","0,00",,,,"0,00","0,00","0,00","5.351.607.770,43","-1.118.876.139,47",,,
,,3,1,,2,,,,,,,,,,NO TRIBUTARIOS,"4.232.731.630,96","0,00","0,00",,"4.232.731.630,96","5.351.607.770,43",,,"0,00","5.351.607.770,43","0,00",,,,"0,00","0,00","0,00","5.351.607.770,43","-1.118.876.139,47",,,
,,3,1,,2,,1,,,,,,,,VENTA DE BIENES Y SERVICIOS,"153.522.172,25","0,00","0,00",,"153.522.172,25","164.722.963,25",,,"0,00","164.722.963,25","0,00",,,,"0,00","0,00","0,00","164.722.963,25","-11.200.791,00",,,
,,3,1,,2,,1,2,,,,,,,VENTA DE SERVICIOS,"153.522.172,25","0,00","0,00",,"153.522.172,25","164.722.963,25",,,"0,00","164.722.963,25","0,00",,,,"0,00","0,00","0,00","164.722.963,25","-11.200.791,00",,,
,,3,1,,2,,1,2,1,,,,,,SERVICIOS EDUCATIVOS,"153.522.172,25","0,00","0,00",,"153.522.172,25","164.722.963,25",,,"0,00","164.722.963,25","0,00",,,,"0,00","0,00","0,00","164.722.963,25","-11.200.791,00",,,
,,3,1,,2,,1,2,1,1,,,,,EDUCACION FORMAL SUPERIOR FORMACION TECNICA PROFESIONAL,"153.522.172,25","0,00","0,00",,"153.522.172,25","164.722.963,25",,,"0,00","164.722.963,25","0,00",,,,"0,00","0,00","0,00","164.722.963,25","-11.200.791,00",,,
,,3,1,,2,,6,,,,,,,,APORTES DE OTRAS ENTIDADES,"1.567.695.379,71","0,00","0,00",,"1.567.695.379,71","2.675.370.728,18",,,"0,00","2.675.370.728,18","0,00",,,,"0,00","0,00","0,00","2.675.370.728,18","-1.107.675.348,47",,,
,,3,1,,2,,6,1,,,,,,,APORTES DE OTRAS ENTIDADES,"1.567.695.379,71","0,00","0,00",,"1.567.695.379,71","2.675.370.728,18",,,"0,00","2.675.370.728,18","0,00",,,,"0,00","0,00","0,00","2.675.370.728,18","-1.107.675.348,47",,,
,,3,1,,2,,6,1,1,,,,,,APOYO A PROGRAMAS DE INVERSION,"1.567.695.379,71","0,00","0,00",,"1.567.695.379,71","2.675.370.728,18",,,"0,00","2.675.370.728,18","0,00",,,,"0,00","0,00","0,00","2.675.370.728,18","-1.107.675.348,47",,,
,,3,1,,2,,8,,,,,,,,OTROS INGRESOS,"2.511.514.079,00","0,00","0,00",,"2.511.514.079,00","2.511.514.079,00",,,"0,00","2.511.514.079,00","0,00",,,,"0,00","0,00","0,00","2.511.514.079,00","0,00",,,
,,3,1,,2,,8,1,,,,,,,ORDINARIOS,"2.423.111.310,00","0,00","0,00",,"2.423.111.310,00","2.423.111.310,00",,,"0,00","2.423.111.310,00","0,00",,,,"0,00","0,00","0,00","2.423.111.310,00","0,00",,,
,,3,1,,2,,8,1,4,,,,,,INTERESES CORRIENTES,"2.423.111.310,00","0,00","0,00",,"2.423.111.310,00","2.423.111.310,00",,,"0,00","2.423.111.310,00","0,00",,,,"0,00","0,00","0,00","2.423.111.310,00","0,00",,,
,,3,1,,2,,8,2,,,,,,,EXTRAORDINARIOS,"88.402.769,00","0,00","0,00",,"88.402.769,00","88.402.769,00",,,"0,00","88.402.769,00","0,00",,,,"0,00","0,00","0,00","88.402.769,00","0,00",,,
,,3,1,,2,,8,2,1,,,,,,RECUPERACIONES,"88.402.769,00","0,00","0,00",,"88.402.769,00","88.402.769,00",,,"0,00","88.402.769,00","0,00",,,,"0,00","0,00","0,00","88.402.769,00","0,00",,,
,,3,2,,,,,,,,,,,,B-RECURSOS DE CAPITAL,"791.879,21","0,00","0,00",,"791.879,21","791.879,21",,,"0,00","791.879,21","0,00",,,,"0,00","0,00","0,00","791.879,21","0,00",,,
,,3,2,,3,,0,,,,,,,,RENDIMIENTOS FINANCIEROS,"791.879,21","0,00","0,00",,"791.879,21","791.879,21",,,"0,00","791.879,21","0,00",,,,"0,00","0,00","0,00","791.879,21","0,00",,,
,,3,2,,3,,0,3,,,,,,,RENDIMIENTOS FINANCIEROS CUENTAS BANCARIAS,"791.879,21","0,00","0,00",,"791.879,21","791.879,21",,,"0,00","791.879,21","0,00",,,,"0,00","0,00","0,00","791.879,21","0,00",,,
22-41-00,INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL,2,,,,,,,,,,,,,RECURSOS DE CAPITAL DE LA NACION,"35.527.506,45","0,00","0,00",,"35.527.506,45","35.527.506,45",,,"0,00","35.527.506,45","0,00",,,,"0,00","0,00","0,00","35.527.506,45","0,00",,,
