Niv1,Niv2,Niv3,Niv4,Num,Con,,Des1,,Des2,Des3,Des4,Des5,Des6,Des7,Des8,Des9,Des10,Des11,Des12,Des13,Des14,Descripción,AFORO INICIAL,,,MODIFICACIONES AFORO,AFORO VIGENTE,,,RECAUDO EN EFECTIVO MES,,RECAUDO EN EFECTIVO ACUMULADO,DEVOLUCIONES PAGADAS ACUMULADAS,,,,RECAUDO EN EFECTIVO ACUMULADO NETO,SALDO DE AFORO POR RECAUDAR
6,0,0,0,67,13,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS LEY 1743,"0,00",,,"0,00","0,00",,,"2.066.311.372,13",,"6.912.856.214,90","0,00",,,,"6.912.856.214,90","-6.912.856.214,90"
6,0,0,0,67,15,,,,,,,,,,,,,,,,,RENDIMIENTO DE DEPOSITOS JUDICIALES,"0,00",,,"0,00","0,00",,,"0,00",,"110.144.942.029,33","0,00",,,,"110.144.942.029,33","-110.144.942.029,33"
6,0,0,0,67,3,,,,,,,,,,,,,,,,,ARANCEL JUDICIAL CSJ LEY 1653 DE 2013,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","1.298.463.601,53",,,,"-1.298.463.601,53","1.298.463.601,53"
6,0,0,0,67,4,,,,,,,,,,,,,,,,,DERECHOS POR ACTUACIONES JUDICIALES,"0,00",,,"0,00","0,00",,,"254.171.381,15",,"3.005.184.552,85","259.050.116,00",,,,"2.746.134.436,85","-2.746.134.436,85"
6,0,0,0,67,5,,,,,,,,,,,,,,,,,ARANCEL JUDICIAL LEY 1743 DE 2014,"0,00",,,"0,00","0,00",,,"864.284.702,94",,"6.452.122.647,61","26.997.259,00",,,,"6.425.125.388,61","-6.425.125.388,61"
6,0,0,0,67,6,,,,,,,,,,,,,,,,,CONTRIBUCION ESPECIAL ARBITRAL,"0,00",,,"0,00","0,00",,,"344.919.010,48",,"2.572.083.173,94","9.820.053,00",,,,"2.562.263.120,94","-2.562.263.120,94"
6,0,0,0,67,7,,,,,,,,,,,,,,,,,SANCIONES POR DESESTIMACIONES,"0,00",,,"0,00","0,00",,,"0,00",,"133.090.844,00","0,00",,,,"133.090.844,00","-133.090.844,00"
6,0,0,0,67,8,,,,,,,,,,,,,,,,,PRESCRIPCION DEPOSITOS JUDICIALES,"0,00",,,"0,00","0,00",,,"29.126.129.718,37",,"52.737.777.703,53","1.556.548.806,14",,,,"51.181.228.897,39","-51.181.228.897,39"
6,0,0,0,67,9,,,,,,,,,,,,,,,,,MULTAS LEY 1743,"0,00",,,"0,00","0,00",,,"605.982.280,98",,"12.433.975.379,90","150.884.383,80",,,,"12.283.090.996,10","-12.283.090.996,10"
6,0,0,0,69,,,,,,,,,,,,,,,,,,FONDO ESPECIAL IMPUESTO SOBRE LA RENTA PARA LA EQUIDAD - CREE,"762.080.679.367,00",,,"-4.653.399.550,00","757.427.279.817,00",,,"7.094.383.657,00",,"151.256.765.687,00","14.247.511.437,00",,,,"137.009.254.250,00","620.418.025.567,00"
6,0,0,0,69,1,,,,,,,,,,,,,,,,,IMPUESTO SOBRE LA RENTA PARA LA EQUIDAD - CREE,"0,00",,,"0,00","0,00",,,"5.465.397.749,00",,"134.416.868.228,00","11.364.527.500,00",,,,"123.052.340.728,00","-123.052.340.728,00"
6,0,0,0,69,2,,,,,,,,,,,,,,,,,RETENCIÓN IMPUESTO SOBRE LA RENTA PARA LA EQUIDAD - CREE,"0,00",,,"0,00","0,00",,,"1.628.985.908,00",,"16.839.897.459,00","2.882.983.937,00",,,,"13.956.913.522,00","-13.956.913.522,00"
6,0,0,0,7,,,,,,,,,,,,,,,,,,CONTRIBUCION ENTIDADES VIGILADAS SUPERPUERTOS,"0,00",,,"0,00","0,00",,,"0,00",,"24.562.237.049,87","0,00",,,,"24.562.237.049,87","-24.562.237.049,87"
6,0,0,0,7,1,,,,,,,,,,,,,,,,,CONTRIBUCION,"0,00",,,"0,00","0,00",,,"0,00",,"24.562.237.049,87","0,00",,,,"24.562.237.049,87","-24.562.237.049,87"
6,0,0,0,70,,,,,,,,,,,,,,,,,,FONDO NACIONAL DE BOMBEROS DE COLOMBIA,"38.417.000.000,00",,,"-636.000.000,00","37.781.000.000,00",,,"3.546.298.538,65",,"14.104.289.632,28","0,00",,,,"14.104.289.632,28","23.676.710.367,72"
6,0,0,0,70,1,,,,,,,,,,,,,,,,,APORTE SOBRE POLIZAS DE SEGUROS,"0,00",,,"0,00","0,00",,,"3.546.298.538,65",,"14.104.289.632,28","0,00",,,,"14.104.289.632,28","-14.104.289.632,28"
6,0,0,0,71,,,,,,,,,,,,,,,,,,FONDOS MINISTERIO JUSTICIA,"1.630.000.000,00",,,"-825.468.836,00","804.531.164,00",,,"895.940.251,00",,"1.811.664.825,80","2.127.305,00",,,,"1.809.537.520,80","-1.005.006.356,80"
6,0,0,0,71,1,,,,,,,,,,,,,,,,,CERTIFICADOS DE CARENCIA,"0,00",,,"0,00","0,00",,,"895.940.251,00",,"1.811.664.825,80","2.127.305,00",,,,"1.809.537.520,80","-1.809.537.520,80"
6,0,0,0,73,,,,,,,,,,,,,,,,,,FONDO DESARROLLO PEQUEÑA Y MEDIANA MINERÍA (ART.151  LEY 1530 DE 2012),"5.074.316.000,00",,,"0,00","5.074.316.000,00",,,"0,00",,"0,00","0,00",,,,"0,00","5.074.316.000,00"
6,0,0,0,74,,,,,,,,,,,,,,,,,,"FONDO DE PENSIONES TELECOM, INRAVISIÓN Y TELEASOCIADAS","799.084.047.000,00",,,"0,00","799.084.047.000,00",,,"58.129.040.762,37",,"804.647.850.240,68","0,00",,,,"804.647.850.240,68","-5.563.803.240,68"
6,0,0,0,74,1,,,,,,,,,,,,,,,,,APORTE PENSIONES TELECOM,"0,00",,,"0,00","0,00",,,"53.604.847.884,23",,"739.470.577.906,63","0,00",,,,"739.470.577.906,63","-739.470.577.906,63"
6,0,0,0,74,2,,,,,,,,,,,,,,,,,APORTE PENSIONES INRAVISIÓN ,"0,00",,,"0,00","0,00",,,"3.695.713.880,72",,"52.762.175.924,77","0,00",,,,"52.762.175.924,77","-52.762.175.924,77"
6,0,0,0,74,3,,,,,,,,,,,,,,,,,APORTE PENSIONES AUDIOVISUALES,"0,00",,,"0,00","0,00",,,"56.314.303,87",,"615.885.225,41","0,00",,,,"615.885.225,41","-615.885.225,41"
6,0,0,0,74,4,,,,,,,,,,,,,,,,,APORTE PENSIONES TELEASOCIADAS,"0,00",,,"0,00","0,00",,,"772.164.693,55",,"11.799.211.183,87","0,00",,,,"11.799.211.183,87","-11.799.211.183,87"
6,0,0,0,75,,,,,,,,,,,,,,,,,,FONDO NACIONAL DE LAS UNIVERSIDADES ESTATALES DE COLOMBIA,"74.213.570.023,00",,,"0,00","74.213.570.023,00",,,"1.529.934.577,45",,"87.633.602.225,75","167.050.581,00",,,,"87.466.551.644,75","-13.252.981.621,75"
6,0,0,0,75,1,,,,,,,,,,,,,,,,,ESTAMPILLA PRO-UNIVERSIDAD,"0,00",,,"0,00","0,00",,,"1.529.934.577,45",,"87.633.602.225,75","167.050.581,00",,,,"87.466.551.644,75","-87.466.551.644,75"
6,0,0,0,77,,,,,,,,,,,,,,,,,,FONDO DE ENERGÍAS NO CONVENCIONALES Y GESTIÓN EFICIENTE DE LA ENERGÍA,"29.000.000.000,00",,,"-2.400.000.000,00","26.600.000.000,00",,,"9.065.230.618,00",,"26.402.300.086,00","0,00",,,,"26.402.300.086,00","197.699.914,00"
6,0,0,0,78,,,,,,,,,,,,,,,,,,FONDO DE RESTITUCION DE TIERRAS DESPOJADAS,"13.300.000,00",,,"-13.300.000,00","0,00",,,"0,00",,"6.152.500,00","0,00",,,,"6.152.500,00","-6.152.500,00"
6,0,0,0,78,1,,,,,,,,,,,,,,,,,ARRENDAMIENTOS,"0,00",,,"0,00","0,00",,,"0,00",,"6.152.500,00","0,00",,,,"6.152.500,00","-6.152.500,00"
6,0,0,0,9,,,,,,,,,,,,,,,,,,FINANCIACION SECTOR JUSTICIA,"624.859.784.618,00",,,"-92.277.831.659,00","532.581.952.959,00",,,"350.293.362.902,00",,"649.559.590.428,46","358.539.795,78",,,,"649.201.050.632,68","-116.619.097.673,68"
6,0,0,0,9,1,,,,,,,,,,,,,,,,,APORTE SOBRE INGRESOS BRUTOS DE LAS NOTARIAS,"0,00",,,"0,00","0,00",,,"8.269.565.942,00",,"87.069.328.326,23","30.472.766,00",,,,"87.038.855.560,23","-87.038.855.560,23"
6,0,0,0,9,10,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS TARJETAS PROFESIONALES DE ABOGADOS,"0,00",,,"0,00","0,00",,,"93.381,00",,"115.235.710,00","0,00",,,,"115.235.710,00","-115.235.710,00"
6,0,0,0,9,11,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS CUN,"0,00",,,"0,00","0,00",,,"4.968,00",,"15.192,00","0,00",,,,"15.192,00","-15.192,00"
6,0,0,0,9,2,,,,,,,,,,,,,,,,,MULTAS FINANCIACION SECTOR JUSTICIA,"0,00",,,"0,00","0,00",,,"7.049.080,00",,"103.444.054,00","15.136.858,00",,,,"88.307.196,00","-88.307.196,00"
6,0,0,0,9,3,,,,,,,,,,,,,,,,,IMPUESTO SOBRE LOS REMATES,"0,00",,,"0,00","0,00",,,"0,00",,"8.000.000,00","302.333.439,28",,,,"-294.333.439,28","294.333.439,28"
6,0,0,0,9,5,,,,,,,,,,,,,,,,,PRESCRIPCION DEPOSITOS JUDICIALES,"0,00",,,"0,00","0,00",,,"0,00",,"0,00","10.546.732,50",,,,"-10.546.732,50","10.546.732,50"
6,0,0,0,9,6,,,,,,,,,,,,,,,,,RENDIMIENTOS FINANCIEROS,"0,00",,,"0,00","0,00",,,"0,00",,"91.617.616.995,33","0,00",,,,"91.617.616.995,33","-91.617.616.995,33"
6,0,0,0,9,8,,,,,,,,,,,,,,,,,RECAUDO LEY 55 DE 1985 SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,"0,00",,,"0,00","0,00",,,"341.889.884.531,00",,"469.564.534.083,90","0,00",,,,"469.564.534.083,90","-469.564.534.083,90"
6,0,0,0,9,9,,,,,,,,,,,,,,,,,TARJETAS PROFESIONALES DE ABOGADO,"0,00",,,"0,00","0,00",,,"126.765.000,00",,"1.081.416.067,00","50.000,00",,,,"1.081.366.067,00","-1.081.366.067,00"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
